PC1,PC2,PC3,label_joint,auxiliary_type
2.967629,-4.6143537,4.3010435,1,oppolzer
1.326139,-6.3590364,3.178905,2,oppolzer
1.353378,-0.9929627,2.642582,1,evans
3.544672,-1.7338783,3.6594,1,evans
0.780904,1.5354596,-2.8192327,3,evans
3.999656,-0.9470262,0.08447996,3,evans
-1.6248767,-2.4853175,3.0568585,1,evans
2.5157597,-4.3424864,1.2537667,2,evans
4.2460723,-4.3405933,2.6468525,2,oppolzer
3.7337055,-4.6196904,2.58903,2,oppolzer
0.77708244,-4.1453395,3.1844141,2,evans
-4.944668,-5.479902,-2.7912579,1,myers
-4.944668,-5.479902,-2.7912579,1,myers
-3.9533525,-0.7279734,-0.7646653,0,evans
-4.544367,-2.586083,-3.0850856,3,evans
-0.8534108,-1.080506,0.40982825,3,evans
1.1966722,-2.343071,1.1288372,0,evans
0.83409697,-2.3088174,1.247627,0,evans
-2.224629,-2.1122797,2.7752354,3,crimmins_oxathione
0.7669338,-2.2043445,-1.9387107,3,evans
-0.40644783,-3.465281,6.350371,0,evans
-0.4799275,-7.4158874,3.088064,3,evans
-2.3845694,-5.7288814,0.1676785,0,evans
-1.1266961,1.2812368,0.79899967,1,crimmins_oxathione
-2.7381172,-4.471838,4.1375093,2,crimmins_thione
0.17409533,-2.5644503,-1.532355,2,evans
-4.190304,-0.6866108,0.42155743,1,crimmins_oxathione
-1.9329451,-2.0619762,3.0554383,2,crimmins_oxathione
1.0586165,-2.1540408,-1.6585075,2,evans
1.2171384,-1.7939316,-1.6603259,2,evans
3.481712,-2.6926208,3.9054446,0,evans
1.326139,-6.3590364,3.178905,0,oppolzer
4.9995975,-0.5173763,-2.4063034,1,evans
1.9977323,-4.1010256,3.5893655,0,evans
1.8763132,-2.476996,-1.6589377,0,evans
1.2834749,-2.8371015,-1.2525818,1,evans
2.167996,-2.4266922,-1.3787345,1,evans
2.7099452,-2.000064,-1.2061865,1,evans
-1.7542794,-2.216544,3.346108,2,evans
-1.6981373,-1.7292687,-0.53206533,2,evans
4.683663,-0.5679308,0.042224254,1,evans
-0.29187655,1.3041787,1.4516429,1,crimmins_oxathione
-1.7254212,0.32542774,1.2525369,1,crimmins_oxathione
-0.9718187,0.906453,1.321319,1,crimmins_oxathione
-1.2415098,-1.0416691,-2.7404585,1,evans
-5.537507,-5.840007,-2.3849022,1,myers
-1.6456792,-1.4782671,-1.6822945,2,evans
-0.9498268,-0.99136555,-2.4602554,1,evans
1.5336949,-3.1454296,3.4165907,0,oppolzer
-3.876139,-4.620451,-2.8887565,1,evans
-0.745436,-0.32953474,-3.7077641,3,evans
0.9811707,-3.6301427,-0.5171856,1,evans
-0.93038577,-0.4463415,-3.4167929,3,evans
-1.6284381,-0.97017026,-3.485654,3,evans
-0.82312536,-0.4042519,-3.362735,3,evans
1.5041094,-3.312623,-0.4549648,1,evans
3.8278353,-1.5332047,-2.649462,1,evans
1.9697548,-5.785296,3.3906357,0,oppolzer
1.7942529,-5.809417,3.2672634,0,oppolzer
2.6133199,-2.489272,-0.46731785,1,evans
4.1305704,-4.441097,3.4607632,0,oppolzer
1.7390728,1.7287413,-3.1421764,1,evans
-0.12811284,-6.039443,1.97779,1,evans
1.3965312,-5.1770563,2.2557254,1,evans
-0.46859333,-6.374335,1.7145836,0,evans
-0.75214225,-6.8349986,2.950412,1,evans
-1.0614319,-6.7344403,2.120939,1,evans
-1.055527,-7.845376,3.5996568,0,evans
-1.1165199,-7.5946717,3.3722134,2,evans
0.26342088,-5.9873276,2.1585517,1,evans
1.3024943,-5.274411,2.2817755,1,evans
-0.1769103,-6.3240314,1.9947866,1,evans
-0.4604598,-6.784695,3.2306151,1,evans
-0.63309824,-6.4505286,2.010602,1,evans
-0.9166471,-6.9111924,3.2464306,1,evans
-2.69416,-4.154916,-2.5704703,0,evans
1.8268265,-4.0322056,-1.3142257,1,evans
-4.130482,-3.324413,-2.0565805,1,evans
-1.6336467,0.0020141217,-2.477908,1,evans
-5.365515,-2.6195555,-4.672352,1,evans
3.9427,-1.1920301,-0.2752041,2,evans
-3.2305157,-2.2769945,-3.6980455,0,evans
-3.215042,-3.1306827,-3.7682176,1,evans
-2.240958,-1.4858332,-3.500463,3,evans
-0.93038577,-0.4463415,-3.4167929,1,evans
-1.6284381,-0.97017026,-3.485654,1,evans
-0.82312536,-0.4042519,-3.362735,1,evans
2.6962533,-3.3091161,1.2232262,0,crimmins_thione
4.209142,-3.5509925,0.20466036,0,evans
-3.2100084,-2.1610816,-3.8663783,1,evans
-3.1945348,-3.0147698,-3.9365504,1,evans
-3.1900218,-2.1810193,-3.4705632,0,evans
-3.174548,-3.0347075,-3.5407355,0,evans
-2.7612636,-2.1197512,-3.7298455,0,evans
-2.74579,-2.9734395,-3.8000176,1,evans
-2.918325,-2.1107779,-3.5861752,0,evans
-2.9028513,-2.9644663,-3.6563478,0,evans
-2.3609016,-2.537838,-3.4838,0,evans
4.137925,-1.5811262,-2.0965285,3,evans
-1.5778029,-1.0695595,-3.5949597,3,evans
2.155436,-3.1078243,-0.47572073,0,evans
2.6459124,-2.6430333,-0.5577521,0,evans
2.6909957,-2.7371151,-0.39528134,0,evans
2.5762622,-2.8025377,-0.40652207,0,evans
1.9213191,-2.7077627,-0.75110364,1,crimmins_thione
-1.612378,-4.6938233,-0.8315127,1,crimmins_thione
-2.376375,-1.6841478,-3.4136274,0,evans
0.6020706,0.50199413,-2.56368,1,evans
1.1468594,-3.7566364,-1.4478519,0,evans
-0.51163393,-3.3050196,-1.7940933,0,crimmins_thione
1.1221982,-2.3415809,-1.8743858,3,evans
-0.59944063,-1.0262132,-3.2033017,1,evans
0.31324434,-4.019443,-0.661833,1,evans
-1.0622524,-0.18427621,-3.0574384,0,evans
-3.7740946,0.12941922,-1.0816449,0,evans
-2.6096997,-1.3493153,-3.137914,3,evans
0.9261553,-3.4324362,-2.6707625,2,evans
-3.4919355,-2.4378567,-2.6927075,3,evans
-3.1815457,-3.6602652,-0.8215675,1,evans
-1.6004187,-1.1679702,-3.282912,0,evans
-2.9250016,-1.5745151,-2.3505006,0,evans
-4.5345902,-2.5676274,-2.9339669,3,evans
3.1881044,-5.69479,1.3139797,0,evans
1.1437626,1.2571236,-2.915664,1,evans
-0.71231043,-0.6693773,-3.4444,1,evans
-1.6274059,-6.8708854,5.173743,0,evans
-0.7580663,-5.0238404,7.425601,0,evans
7.7045636,0.95410997,1.4367623,3,evans
2.0510647,-3.1303225,-0.5192242,2,evans
-0.6414537,-7.7687325,2.4835305,0,crimmins_oxathione
